Iteration, Time, Fuel
22, 6411, 764
22, 6411, 763
22, 6445, 762.5
22, 6445, 761.5
22, 6480, 761
22, 6480, 760
22, 6531, 759.5
22, 6531, 758.5
22, 6562, 758
22, 6562, 757
22, 6627, 756.5
22, 6627, 755.5
22, 6689, 755
22, 6689, 754
22, 6722, 753.5
22, 6722, 752.5
22, 6752, 752
22, 6752, 751
22, 6783, 750.5
22, 6783, 749.5
22, 6832, 749
22, 6832, 748
22, 6861, 747.5
22, 6861, 746.5
22, 6892, 746
22, 6892, 745
22, 6924, 744.5
22, 6924, 743.5
22, 6972, 743
22, 6972, 742
22, 7004, 741.5
22, 7004, 740.5
22, 7037, 740
22, 7037, 739
22, 7085, 738.5
22, 7085, 737.5
22, 7117, 737
22, 7117, 736
22, 7152, 735.5
22, 7152, 734.5
22, 7187, 734
22, 7187, 733
22, 7238, 732.5
22, 7238, 731.5
22, 7273, 731
22, 7273, 730
22, 7301, 729.5
22, 7301, 728.5
22, 7332, 728
22, 7332, 727
22, 7383, 726.5
22, 7383, 725.5
22, 7413, 725
22, 7413, 724
22, 7446, 723.5
22, 7446, 722.5
22, 7495, 722
22, 7495, 721
22, 7527, 720.5
22, 7527, 719.5
22, 7559, 719
22, 7559, 718
22, 7592, 717.5
22, 7592, 716.5
22, 7646, 716
22, 7646, 715
22, 7683, 714.5
22, 7683, 713.5
22, 7724, 713
22, 7724, 712
22, 7753, 711.5
22, 7753, 710.5
22, 7810, 710
22, 7810, 709
22, 7844, 708.5
22, 7844, 707.5
22, 7879, 707
22, 7879, 706
22, 7928, 705.5
22, 7928, 704.5
22, 7960, 704
22, 7960, 703
22, 7992, 702.5
22, 7992, 701.5
22, 8023, 701
22, 8023, 700
22, 8074, 699.5
22, 8074, 698.5
22, 8107, 698
22, 8107, 697
22, 8164, 696.5
22, 8164, 695.5
22, 8205, 695
22, 8205, 694
22, 8257, 693.5
22, 8257, 692.5
22, 8296, 692
22, 8296, 691
22, 8333, 690.5
22, 8333, 689.5
22, 8381, 689
22, 8381, 688
22, 8413, 687.5
22, 8413, 686.5
22, 8442, 686
22, 8442, 685
22, 8471, 684.5
22, 8471, 683.5
22, 8519, 683
22, 8519, 682
22, 8584, 681.5
22, 8584, 680.5
22, 8629, 680
22, 8629, 679
22, 8660, 678.5
22, 8660, 677.5
22, 8711, 677
22, 8711, 676
22, 8741, 675.5
22, 8741, 674.5
22, 8773, 674
22, 8773, 673
22, 8821, 672.5
22, 8821, 671.5
22, 8853, 671
22, 8853, 670
22, 8884, 669.5
22, 8884, 668.5
22, 8914, 668
22, 8914, 667
22, 8967, 666.5
22, 8967, 665.5
22, 8999, 665
22, 8999, 664
22, 9031, 663.5
22, 9031, 662.5
22, 9062, 662
22, 9062, 661
22, 9111, 660.5
22, 9111, 659.5
22, 9150, 659
22, 9150, 658
22, 9188, 657.5
22, 9188, 656.5
22, 9239, 656
22, 9239, 655
22, 9269, 654.5
22, 9269, 653.5
22, 9302, 653
22, 9302, 652
22, 9331, 651.5
22, 9331, 650.5
22, 9382, 650
22, 9382, 649
22, 9413, 648.5
22, 9413, 647.5
22, 9446, 647
22, 9446, 646
22, 9478, 645.5
22, 9478, 644.5
22, 9529, 644
22, 9529, 643
22, 9563, 642.5
22, 9563, 641.5
22, 9594, 641
22, 9594, 640
22, 9646, 639.5
22, 9646, 638.5
22, 9676, 638
22, 9676, 637
22, 9708, 636.5
22, 9708, 635.5
22, 9737, 635
22, 9737, 634
22, 9788, 633.5
22, 9788, 632.5
22, 9828, 632
22, 9828, 631
22, 9861, 630.5
22, 9861, 629.5
22, 9895, 629
22, 9895, 628
22, 9957, 627.5
22, 9957, 626.5
22, 9991, 626
22, 9991, 625
22, 10057, 624.5
22, 10057, 623.5
22, 10120, 623
22, 10120, 622
22, 10150, 621.5
22, 10150, 620.5
22, 10183, 620
22, 10183, 619
22, 10213, 618.5
22, 10213, 617.5
22, 10262, 617
22, 10262, 616
22, 10295, 615.5
22, 10295, 614.5
22, 10328, 614
22, 10328, 613
22, 10368, 612.5
22, 10368, 611.5
22, 10416, 611
22, 10416, 610
22, 10452, 609.5
22, 10452, 608.5
22, 10485, 608
22, 10485, 607
22, 10534, 606.5
22, 10534, 605.5
22, 10564, 605
22, 10564, 604
22, 10596, 603.5
22, 10596, 602.5
22, 10627, 602
22, 10627, 601
22, 10675, 600.5
22, 10675, 599.5
22, 10708, 599
22, 10708, 598
22, 10739, 597.5
22, 10739, 596.5
22, 10771, 596
22, 10771, 595
22, 10819, 594.5
22, 10819, 593.5
22, 10851, 593
22, 10851, 592
22, 10882, 591.5
22, 10882, 590.5
23, 215, 999
23, 215, 998.5
23, 248, 997.5
23, 248, 997
23, 281, 996
23, 281, 995.5
23, 312, 994.5
23, 312, 994
23, 363, 993
23, 363, 992.5
23, 395, 991.5
23, 395, 991
23, 429, 990
23, 429, 989.5
23, 462, 988.5
23, 462, 988
23, 514, 987
23, 514, 986.5
23, 548, 985.5
23, 548, 985
23, 583, 984
23, 583, 983.5
23, 636, 982.5
23, 636, 982
23, 665, 981
23, 665, 980.5
23, 699, 979.5
23, 699, 979
23, 729, 978
23, 729, 977.5
23, 792, 976.5
23, 792, 976
23, 841, 975
23, 841, 974.5
23, 873, 973.5
23, 873, 973
23, 906, 972
23, 906, 971.5
23, 961, 970.5
23, 961, 970
23, 992, 969
23, 992, 968.5
23, 1025, 967.5
23, 1025, 967
23, 1056, 966
23, 1056, 965.5
23, 1107, 964.5
23, 1107, 964
23, 1138, 963
23, 1138, 962.5
23, 1175, 961.5
23, 1175, 961
23, 1211, 960
23, 1211, 959.5
23, 1266, 958.5
23, 1266, 958
23, 1299, 957
23, 1299, 956.5
23, 1330, 955.5
23, 1330, 955
23, 1360, 954
23, 1360, 953.5
23, 1411, 952.5
23, 1411, 952
23, 1447, 951
23, 1447, 950.5
23, 1483, 949.5
23, 1483, 949
23, 1543, 948
23, 1543, 947.5
23, 1575, 946.5
23, 1575, 946
23, 1607, 945
23, 1607, 944.5
23, 1638, 943.5
23, 1638, 943
23, 1689, 942
23, 1689, 941.5
23, 1719, 940.5
23, 1719, 940
23, 1751, 939
23, 1751, 938.5
23, 1784, 937.5
23, 1784, 937
23, 1834, 936
23, 1834, 935.5
23, 1865, 934.5
23, 1865, 934
23, 1894, 933
23, 1894, 932.5
23, 1926, 931.5
23, 1926, 931
23, 1975, 930
23, 1975, 929.5
23, 2008, 928.5
23, 2008, 928
23, 2039, 927
23, 2039, 926.5
23, 2070, 925.5
23, 2070, 925
23, 2118, 924
23, 2118, 923.5
23, 2148, 922.5
23, 2148, 922
23, 2178, 921
23, 2178, 920.5
23, 2230, 919.5
23, 2230, 919
23, 2298, 918
23, 2298, 917.5
23, 2330, 916.5
23, 2330, 916
23, 2363, 915
23, 2363, 914.5
23, 2413, 913.5
23, 2413, 913
23, 2444, 912
23, 2444, 911.5
23, 2475, 910.5
23, 2475, 910
23, 2508, 909
23, 2508, 908.5
23, 2559, 907.5
23, 2559, 907
23, 2590, 906
23, 2590, 905.5
23, 2625, 904.5
23, 2625, 904
23, 2657, 903
23, 2657, 902.5
23, 2706, 901.5
23, 2706, 901
23, 2737, 900
23, 2737, 899.5
23, 2769, 898.5
23, 2769, 898
23, 2800, 897
23, 2800, 896.5
23, 2850, 895.5
23, 2850, 895
23, 2884, 894
23, 2884, 893.5
23, 2938, 892.5
23, 2938, 892
23, 2979, 891
23, 2979, 890.5
23, 3029, 889.5
23, 3029, 889
23, 3061, 888
23, 3061, 887.5
23, 3092, 886.5
23, 3092, 886
23, 3128, 885
23, 3128, 884.5
23, 3179, 883.5
23, 3179, 883
23, 3213, 882
23, 3213, 881.5
23, 3248, 880.5
23, 3248, 880
23, 3298, 879
23, 3298, 878.5
23, 3330, 877.5
23, 3330, 877
23, 3362, 876
23, 3362, 875.5
23, 3394, 874.5
23, 3394, 874
23, 3445, 873
23, 3445, 872.5
23, 3476, 871.5
23, 3476, 871
23, 3505, 870
23, 3505, 869.5
23, 3537, 868.5
23, 3537, 868
23, 3591, 867
23, 3591, 866.5
23, 3622, 865.5
23, 3622, 865
23, 3653, 864
23, 3653, 863.5
23, 3705, 862.5
23, 3705, 862
23, 3774, 861
23, 3774, 860.5
23, 3804, 859.5
23, 3804, 859
23, 3835, 858
23, 3835, 857.5
23, 3868, 856.5
23, 3868, 856
23, 3916, 855
23, 3916, 854.5
23, 3947, 853.5
23, 3947, 853
23, 3978, 852
23, 3978, 851.5
23, 4013, 850.5
23, 4013, 850
23, 4062, 849
23, 4062, 848.5
23, 4097, 847.5
23, 4097, 847
23, 4130, 846
23, 4130, 845.5
23, 4183, 844.5
23, 4183, 844
23, 4217, 843
23, 4217, 842.5
23, 4254, 841.5
23, 4254, 841
23, 4290, 840
23, 4290, 839.5
23, 4340, 838.5
23, 4340, 838
23, 4374, 837
23, 4374, 836.5
23, 4406, 835.5
23, 4406, 835
23, 4439, 834
23, 4439, 833.5
23, 4495, 832.5
23, 4495, 832
23, 4530, 831
23, 4530, 830.5
23, 4561, 829.5
23, 4561, 829
23, 4593, 828
23, 4593, 827.5
23, 4642, 826.5
23, 4642, 826
23, 4679, 825
23, 4679, 824.5
23, 4710, 823.5
23, 4710, 823
23, 4741, 822
23, 4741, 821.5
23, 4791, 820.5
23, 4791, 820
23, 4823, 819
23, 4823, 818.5
23, 4855, 817.5
23, 4855, 817
23, 4888, 816
23, 4888, 815.5
23, 4942, 814.5
23, 4942, 814
23, 4973, 813
23, 4973, 812.5
23, 5006, 811.5
23, 5006, 811
23, 5054, 810
23, 5054, 809.5
23, 5112, 808.5
23, 5112, 808
23, 5167, 807
23, 5167, 806.5
23, 5197, 805.5
23, 5197, 805
23, 5247, 804
23, 5247, 803.5
23, 5279, 802.5
23, 5279, 802
23, 5310, 801
23, 5310, 800.5
23, 5343, 799.5
23, 5343, 799
23, 5394, 798
23, 5394, 797.5
23, 5426, 796.5
23, 5426, 796
23, 5477, 795
23, 5477, 794.5
23, 5528, 793.5
23, 5528, 793
23, 5583, 792
23, 5583, 791.5
23, 5616, 790.5
23, 5616, 790
23, 5647, 789
23, 5647, 788.5
23, 5679, 787.5
23, 5679, 787
23, 5731, 786
23, 5731, 785.5
23, 5762, 784.5
23, 5762, 784
23, 5795, 783
23, 5795, 782.5
23, 5826, 781.5
23, 5826, 781
23, 5876, 780
23, 5876, 779.5
23, 5908, 778.5
23, 5908, 778
23, 5940, 777
23, 5940, 776.5
23, 5988, 775.5
23, 5988, 775
23, 6018, 774
23, 6018, 773.5
23, 6047, 772.5
23, 6047, 772
23, 6079, 771
23, 6079, 770.5
23, 6129, 769.5
23, 6129, 769
23, 6160, 768
23, 6160, 767.5
23, 6194, 766.5
23, 6194, 766
23, 6225, 765
23, 6225, 764.5
23, 6274, 763.5
23, 6274, 763
23, 6305, 762
23, 6305, 761.5
23, 6338, 760.5
23, 6338, 760
23, 6369, 759
23, 6369, 758.5
23, 6418, 757.5
23, 6418, 757
23, 6448, 756
23, 6448, 755.5
23, 6482, 754.5
23, 6482, 754
23, 6513, 753
23, 6513, 752.5
23, 6563, 751.5
23, 6563, 751
23, 6594, 750
23, 6594, 749.5
23, 6643, 748.5
23, 6643, 748
23, 6691, 747
23, 6691, 746.5
23, 6748, 745.5
23, 6748, 745
23, 6779, 744
23, 6779, 743.5
23, 6809, 742.5
23, 6809, 742
23, 6858, 741
23, 6858, 740.5
23, 6888, 739.5
23, 6888, 739
23, 6920, 738
23, 6920, 737.5
23, 6950, 736.5
23, 6950, 736
23, 7000, 735
23, 7000, 734.5
23, 7032, 733.5
23, 7032, 733
23, 7063, 732
23, 7063, 731.5
23, 7093, 730.5
23, 7093, 730
23, 7135, 729
23, 7135, 728.5
23, 7167, 727.5
23, 7167, 727
23, 7196, 726
23, 7196, 725.5
23, 7227, 724.5
23, 7227, 724
23, 7275, 723
23, 7275, 722.5
23, 7307, 721.5
23, 7307, 721
23, 7337, 720
23, 7337, 719.5
23, 7369, 718.5
23, 7369, 718
23, 7418, 717
23, 7418, 716.5
23, 7449, 715.5
23, 7449, 715
23, 7480, 714
23, 7480, 713.5
23, 7511, 712.5
23, 7511, 712
23, 7559, 711
23, 7559, 710.5
23, 7590, 709.5
23, 7590, 709
23, 7621, 708
23, 7621, 707.5
23, 7670, 706.5
23, 7670, 706
23, 7701, 705
23, 7701, 704.5
23, 7731, 703.5
23, 7731, 703
23, 7763, 702
23, 7763, 701.5
23, 7811, 700.5
23, 7811, 700
23, 7843, 699
23, 7843, 698.5
23, 7875, 697.5
23, 7875, 697
23, 7906, 696
23, 7906, 695.5
23, 7957, 694.5
23, 7957, 694
23, 7986, 693
23, 7986, 692.5
23, 8019, 691.5
23, 8019, 691
23, 8051, 690
23, 8051, 689.5
23, 8100, 688.5
23, 8100, 688
23, 8131, 687
23, 8131, 686.5
23, 8162, 685.5
23, 8162, 685
23, 8211, 684
23, 8211, 683.5
23, 8278, 682.5
23, 8278, 682
23, 8309, 681
23, 8309, 680.5
23, 8342, 679.5
23, 8342, 679
23, 8373, 678
23, 8373, 677.5
23, 8422, 676.5
23, 8422, 676
23, 8453, 675
23, 8453, 674.5
23, 8483, 673.5
23, 8483, 673
23, 8533, 672
23, 8533, 671.5
23, 8563, 670.5
23, 8563, 670
23, 8596, 669
23, 8596, 668.5
23, 8626, 667.5
23, 8626, 667
23, 8676, 666
23, 8676, 665.5
23, 8707, 664.5
23, 8707, 664
23, 8738, 663
23, 8738, 662.5
23, 8769, 661.5
23, 8769, 661
23, 8817, 660
23, 8817, 659.5
23, 8850, 658.5
23, 8850, 658
23, 8881, 657
23, 8881, 656.5
23, 8913, 655.5
23, 8913, 655
23, 8960, 654
23, 8960, 653.5
23, 8991, 652.5
23, 8991, 652
23, 9021, 651
23, 9021, 650.5
23, 9052, 649.5
23, 9052, 649
23, 9101, 648
23, 9101, 647.5
23, 9133, 646.5
23, 9133, 646
23, 9166, 645
23, 9166, 644.5
23, 9197, 643.5
23, 9197, 643
23, 9251, 642
23, 9251, 641.5
23, 9281, 640.5
23, 9281, 640
23, 9314, 639
23, 9314, 638.5
23, 9362, 637.5
23, 9362, 637
23, 9394, 636
23, 9394, 635.5
23, 9423, 634.5
23, 9423, 634
23, 9456, 633
23, 9456, 632.5
23, 9506, 631.5
23, 9506, 631
23, 9536, 630
23, 9536, 629.5
23, 9568, 628.5
23, 9568, 628
23, 9618, 627
23, 9618, 626.5
23, 9685, 625.5
23, 9685, 625
23, 9721, 624
23, 9721, 623.5
23, 9752, 622.5
23, 9752, 622
23, 9783, 621
23, 9783, 620.5
23, 9832, 619.5
23, 9832, 619
23, 9863, 618
23, 9863, 617.5
23, 9894, 616.5
23, 9894, 616
23, 9927, 615
23, 9927, 614.5
23, 9976, 613.5
23, 9976, 613
23, 10011, 612
23, 10011, 611.5
23, 10043, 610.5
23, 10043, 610
23, 10075, 609
23, 10075, 608.5
23, 10124, 607.5
23, 10124, 607
23, 10156, 606
23, 10156, 605.5
23, 10189, 604.5
23, 10189, 604
23, 10237, 603
23, 10237, 602.5
23, 10267, 601.5
23, 10267, 601
23, 10296, 600
23, 10296, 599.5
23, 10327, 598.5
23, 10327, 598
23, 10376, 597
23, 10376, 596.5
23, 10408, 595.5
23, 10408, 595
23, 10439, 594
23, 10439, 593.5
23, 10472, 592.5
23, 10472, 592
23, 10523, 591
23, 10523, 590.5
23, 10554, 589.5
23, 10554, 589
23, 10583, 588
23, 10583, 587.5
23, 10612, 586.5
23, 10612, 586
23, 10660, 585
23, 10660, 584.5
23, 10690, 583.5
23, 10690, 583
23, 10722, 582
23, 10722, 581.5
23, 10751, 580.5
23, 10751, 580
23, 10801, 579
23, 10801, 578.5
23, 10831, 577.5
23, 10831, 577
23, 10862, 576
23, 10862, 575.5
23, 10893, 574.5
23, 10893, 574
23, 10943, 573
23, 10943, 572.5
23, 10974, 571.5
23, 10974, 571
23, 11003, 570
23, 11003, 569.5
23, 11034, 568.5
23, 11034, 568
23, 11108, 567
23, 11108, 566.5
23, 11139, 565.5
23, 11139, 565
23, 11171, 564
23, 11171, 563.5
23, 11201, 562.5
23, 11201, 562
23, 11249, 561
23, 11249, 560.5
23, 11280, 559.5
23, 11280, 559
23, 11311, 558
23, 11311, 557.5
23, 11341, 556.5
23, 11341, 556
23, 11391, 555
23, 11391, 554.5
23, 11420, 553.5
23, 11420, 553
23, 11454, 552
23, 11454, 551.5
23, 11500, 550.5
23, 11500, 550
23, 11532, 549
23, 11532, 548.5
23, 11562, 547.5
23, 11562, 547
23, 11595, 546
23, 11595, 545.5
23, 11644, 544.5
23, 11644, 544
23, 11676, 543
23, 11676, 542.5
23, 11706, 541.5
23, 11706, 541
23, 11736, 540
23, 11736, 539.5
23, 11783, 538.5
23, 11783, 538
23, 11815, 537
23, 11815, 536.5
23, 11844, 535.5
23, 11844, 535
23, 11875, 534
23, 11875, 533.5
23, 11923, 532.5
23, 11923, 532
23, 11954, 531
23, 11954, 530.5
23, 11985, 529.5
23, 11985, 529
23, 12016, 528
23, 12016, 527.5
23, 12063, 526.5
23, 12063, 526
23, 12095, 525
23, 12095, 524.5
23, 12125, 523.5
23, 12125, 523
23, 12157, 522
23, 12157, 521.5
23, 12205, 520.5
23, 12205, 520
23, 12236, 519
23, 12236, 518.5
23, 12265, 517.5
23, 12265, 517
23, 12296, 516
23, 12296, 515.5
23, 12344, 514.5
23, 12344, 514
23, 12375, 513
23, 12375, 512.5
23, 12429, 511.5
23, 12429, 511
23, 12477, 510
23, 12477, 509.5
23, 12529, 508.5
23, 12529, 508
23, 12560, 507
23, 12560, 506.5
23, 12593, 505.5
23, 12593, 505
23, 12620, 504
23, 12620, 503.5
23, 12668, 502.5
23, 12668, 502
23, 12697, 501
23, 12697, 500.5
23, 12727, 499.5
23, 12727, 499
23, 12757, 498
23, 12757, 497.5
23, 12809, 496.5
23, 12809, 496
23, 12842, 495
23, 12842, 494.5
23, 12874, 493.5
23, 12874, 493
23, 12905, 492
23, 12905, 491.5
23, 12954, 490.5
23, 12954, 490
23, 12985, 489
23, 12985, 488.5
23, 13015, 487.5
23, 13015, 487
23, 13045, 486
23, 13045, 485.5
23, 13094, 484.5
23, 13094, 484
23, 13122, 483
23, 13122, 482.5
23, 13153, 481.5
23, 13153, 481
23, 13200, 480
23, 13200, 479.5
23, 13231, 478.5
23, 13231, 478
23, 13258, 477
23, 13258, 476.5
23, 13288, 475.5
23, 13288, 475
23, 13337, 474
23, 13337, 473.5
23, 13368, 472.5
23, 13368, 472
23, 13396, 471
23, 13396, 470.5
23, 13427, 469.5
23, 13427, 469
23, 13475, 468
23, 13475, 467.5
23, 13505, 466.5
23, 13505, 466
23, 13535, 465
23, 13535, 464.5
23, 13565, 463.5
23, 13565, 463
23, 13613, 462
23, 13613, 461.5
23, 13643, 460.5
23, 13643, 460
23, 13666, 459
23, 13666, 458.5
23, 13695, 457.5
23, 13695, 457
23, 13742, 456
23, 13742, 455.5
23, 13771, 454.5
23, 13771, 454
23, 13801, 453
23, 13801, 452.5
23, 13832, 451.5
23, 13832, 451
23, 13879, 450
23, 13879, 449.5
23, 13909, 448.5
23, 13909, 448
23, 13938, 447
23, 13938, 446.5
23, 13968, 445.5
23, 13968, 445
23, 14037, 444
23, 14037, 443.5
23, 14085, 442.5
23, 14085, 442
23, 14113, 441
23, 14113, 440.5
23, 14144, 439.5
23, 14144, 439
23, 14192, 438
23, 14192, 437.5
23, 14221, 436.5
23, 14221, 436
23, 14250, 435
23, 14250, 434.5
23, 14280, 433.5
23, 14280, 433
23, 14329, 432
23, 14329, 431.5
23, 14358, 430.5
23, 14358, 430
23, 14390, 429
23, 14390, 428.5
23, 14424, 427.5
23, 14424, 427
23, 14474, 426
23, 14474, 425.5
23, 14505, 424.5
23, 14505, 424
23, 14536, 423
23, 14536, 422.5
23, 14567, 421.5
23, 14567, 421
23, 14618, 420
23, 14618, 419.5
23, 14647, 418.5
23, 14647, 418
23, 14679, 417
23, 14679, 416.5
23, 14708, 415.5
23, 14708, 415
23, 14756, 414
23, 14756, 413.5
23, 14786, 412.5
23, 14786, 412
23, 14818, 411
23, 14818, 410.5
23, 14867, 409.5
23, 14867, 409
23, 14899, 408
23, 14899, 407.5
24, 192, 999.5
24, 192, 998.5
24, 223, 998
24, 223, 997
24, 256, 996.5
24, 256, 995.5
24, 306, 995
24, 306, 994
24, 337, 993.5
24, 337, 992.5
24, 368, 992
24, 368, 991
24, 400, 990.5
24, 400, 989.5
24, 450, 989
24, 450, 988
24, 483, 987.5
24, 483, 986.5
24, 514, 986
24, 514, 985
24, 547, 984.5
24, 547, 983.5
24, 598, 983
24, 598, 982
24, 627, 981.5
24, 627, 980.5
24, 659, 980
24, 659, 979
24, 689, 978.5
24, 689, 977.5
24, 739, 977
24, 739, 976
24, 795, 975.5
24, 795, 974.5
24, 842, 974
24, 842, 973
24, 875, 972.5
24, 875, 971.5
24, 924, 971
24, 924, 970
24, 957, 969.5
24, 957, 968.5
24, 987, 968
24, 987, 967
24, 1018, 966.5
24, 1018, 965.5
24, 1071, 965
24, 1071, 964
24, 1101, 963.5
24, 1101, 962.5
24, 1133, 962
24, 1133, 961
24, 1166, 960.5
24, 1166, 959.5
24, 1218, 959
24, 1218, 958
24, 1248, 957.5
24, 1248, 956.5
24, 1278, 956
24, 1278, 955
24, 1306, 954.5
24, 1306, 953.5
24, 1356, 953
24, 1356, 952
24, 1388, 951.5
24, 1388, 950.5
24, 1418, 950
24, 1418, 949
24, 1449, 948.5
24, 1449, 947.5
24, 1501, 947
24, 1501, 946
24, 1540, 945.5
24, 1540, 944.5
24, 1574, 944
24, 1574, 943
24, 1605, 942.5
24, 1605, 941.5
24, 1656, 941
24, 1656, 940
24, 1687, 939.5
24, 1687, 938.5
24, 1716, 938
24, 1716, 937
24, 1747, 936.5
24, 1747, 935.5
24, 1818, 935
24, 1818, 934
24, 1853, 933.5
24, 1853, 932.5
24, 1885, 932
24, 1885, 931
24, 1917, 930.5
24, 1917, 929.5
24, 1970, 929
24, 1970, 928
24, 2001, 927.5
24, 2001, 926.5
24, 2033, 926
24, 2033, 925
24, 2062, 924.5
24, 2062, 923.5
24, 2114, 923
24, 2114, 922
24, 2145, 921.5
24, 2145, 920.5
24, 2176, 920
24, 2176, 919
24, 2207, 918.5
24, 2207, 917.5
24, 2259, 917
24, 2259, 916
24, 2316, 915.5
24, 2316, 914.5
24, 2370, 914
24, 2370, 913
24, 2403, 912.5
24, 2403, 911.5
24, 2453, 911
24, 2453, 910
24, 2489, 909.5
24, 2489, 908.5
24, 2520, 908
24, 2520, 907
24, 2554, 906.5
24, 2554, 905.5
24, 2606, 905
24, 2606, 904
24, 2636, 903.5
24, 2636, 902.5
24, 2667, 902
24, 2667, 901
24, 2700, 900.5
24, 2700, 899.5
24, 2752, 899
24, 2752, 898
24, 2782, 897.5
24, 2782, 896.5
24, 2814, 896
24, 2814, 895
24, 2845, 894.5
24, 2845, 893.5
24, 2898, 893
24, 2898, 892
24, 2931, 891.5
24, 2931, 890.5
24, 2963, 890
24, 2963, 889
24, 2995, 888.5
24, 2995, 887.5
24, 3046, 887
24, 3046, 886
24, 3081, 885.5
24, 3081, 884.5
24, 3115, 884
24, 3115, 883
24, 3150, 882.5
24, 3150, 881.5
24, 3203, 881
24, 3203, 880
24, 3236, 879.5
24, 3236, 878.5
24, 3268, 878
24, 3268, 877
24, 3301, 876.5
24, 3301, 875.5
24, 3354, 875
24, 3354, 874
24, 3384, 873.5
24, 3384, 872.5
24, 3415, 872
24, 3415, 871
24, 3444, 870.5
24, 3444, 869.5
24, 3496, 869
24, 3496, 868
24, 3527, 867.5
24, 3527, 866.5
24, 3559, 866
24, 3559, 865
24, 3589, 864.5
24, 3589, 863.5
24, 3640, 863
24, 3640, 862
24, 3671, 861.5
24, 3671, 860.5
24, 3702, 860
24, 3702, 859
24, 3733, 858.5
24, 3733, 857.5
24, 3805, 857
24, 3805, 856
24, 3850, 855.5
24, 3850, 854.5
24, 3883, 854
24, 3883, 853
24, 3918, 852.5
24, 3918, 851.5
24, 3971, 851
24, 3971, 850
24, 4004, 849.5
24, 4004, 848.5
24, 4036, 848
24, 4036, 847
24, 4068, 846.5
24, 4068, 845.5
24, 4121, 845
24, 4121, 844
24, 4154, 843.5
24, 4154, 842.5
24, 4189, 842
24, 4189, 841
24, 4220, 840.5
24, 4220, 839.5
24, 4271, 839
24, 4271, 838
24, 4302, 837.5
24, 4302, 836.5
24, 4333, 836
24, 4333, 835
24, 4365, 834.5
24, 4365, 833.5
24, 4415, 833
24, 4415, 832
24, 4446, 831.5
24, 4446, 830.5
24, 4478, 830
24, 4478, 829
24, 4508, 828.5
24, 4508, 827.5
24, 4560, 827
24, 4560, 826
24, 4591, 825.5
24, 4591, 824.5
24, 4621, 824
24, 4621, 823
24, 4652, 822.5
24, 4652, 821.5
24, 4703, 821
24, 4703, 820
24, 4734, 819.5
24, 4734, 818.5
24, 4765, 818
24, 4765, 817
24, 4796, 816.5
24, 4796, 815.5
24, 4849, 815
24, 4849, 814
24, 4881, 813.5
24, 4881, 812.5
24, 4912, 812
24, 4912, 811
24, 4942, 810.5
24, 4942, 809.5
24, 4992, 809
24, 4992, 808
24, 5023, 807.5
24, 5023, 806.5
24, 5053, 806
24, 5053, 805
24, 5083, 804.5
24, 5083, 803.5
24, 5133, 803
24, 5133, 802
24, 5164, 801.5
24, 5164, 800.5
24, 5195, 800
24, 5195, 799
24, 5254, 798.5
24, 5254, 797.5
24, 5316, 797
24, 5316, 796
24, 5348, 795.5
24, 5348, 794.5
24, 5378, 794
24, 5378, 793
24, 5409, 792.5
24, 5409, 791.5
24, 5457, 791
24, 5457, 790
24, 5489, 789.5
24, 5489, 788.5
24, 5521, 788
24, 5521, 787
24, 5551, 786.5
24, 5551, 785.5
24, 5603, 785
24, 5603, 784
24, 5636, 783.5
24, 5636, 782.5
24, 5668, 782
24, 5668, 781
24, 5699, 780.5
24, 5699, 779.5
24, 5750, 779
24, 5750, 778
24, 5780, 777.5
24, 5780, 776.5
24, 5811, 776
24, 5811, 775
24, 5840, 774.5
24, 5840, 773.5
24, 5889, 773
24, 5889, 772
24, 5920, 771.5
24, 5920, 770.5
24, 5950, 770
24, 5950, 769
24, 5982, 768.5
24, 5982, 767.5
24, 6033, 767
24, 6033, 766
24, 6065, 765.5
24, 6065, 764.5
24, 6096, 764
24, 6096, 763
24, 6128, 762.5
24, 6128, 761.5
24, 6178, 761
24, 6178, 760
24, 6211, 759.5
24, 6211, 758.5
24, 6242, 758
24, 6242, 757
24, 6273, 756.5
24, 6273, 755.5
24, 6325, 755
24, 6325, 754
24, 6354, 753.5
24, 6354, 752.5
24, 6386, 752
24, 6386, 751
24, 6415, 750.5
24, 6415, 749.5
24, 6467, 749
24, 6467, 748
24, 6496, 747.5
24, 6496, 746.5
24, 6526, 746
24, 6526, 745
24, 6557, 744.5
24, 6557, 743.5
24, 6607, 743
24, 6607, 742
24, 6638, 741.5
24, 6638, 740.5
24, 6669, 740
24, 6669, 739
24, 6699, 738.5
24, 6699, 737.5
24, 6749, 737
24, 6749, 736
24, 6780, 735.5
24, 6780, 734.5
24, 6837, 734
24, 6837, 733
24, 6880, 732.5
24, 6880, 731.5
24, 6932, 731
24, 6932, 730
24, 6954, 729.5
24, 6954, 728.5
24, 6985, 728
24, 6985, 727
24, 7015, 726.5
24, 7015, 725.5
24, 7066, 725
24, 7066, 724
24, 7097, 723.5
24, 7097, 722.5
24, 7126, 722
24, 7126, 721
24, 7157, 720.5
24, 7157, 719.5
24, 7209, 719
24, 7209, 718
24, 7241, 717.5
24, 7241, 716.5
24, 7271, 716
24, 7271, 715
24, 7303, 714.5
24, 7303, 713.5
24, 7352, 713
24, 7352, 712
24, 7382, 711.5
